text,label,source
"use Perl Daily Headline MailerDamian Conway to speak in London
 posted by ziggy on Thursday August 08, @15:21 (damian)
 http://use.perl.org/article.pl?sid=02/08/08/1923211Meeting in Budapest
 posted by ziggy on Thursday August 08, @17:24 (groups)
 http://use.perl.org/article.pl?sid=02/08/08/1927253
Copyright 1997-2002 pudge. All rights reserved.
======================================================================You have received this message because you subscribed to it
on use Perl. To stop receiving this and other
messages from use Perl, or to add more messages
or change your preferences, please go to your user page. http://use.perl.org/my/messages/You can log in and change your preferences from there.",0,spamassassin
"Once upon a time, Daniel wrote :> > Well, the 7.3 binary should work as long as you install the ""rpm404""
> > (IIRC) compatibility library. The only problem I have with some rpm 4.1
> > versions is that it sometimes hangs at the and of operations (-e, -i,
> > -F or -U) and the only workaround is to kill it, ""rm -f
> > /var/lib/rpm/__*"" and try again.
> 
> Well, you're lucky if it sometimes works for you. Mine hang all the 
> time, have to kill 'em with -9. And after that, rpm doesn't work at all 
> (hangs right after i run the command, prints nothing). Have to reboot 
> the machine to get anything rpm-related to work again.After that ""kill -9"", removing the ""__*"" files in /var/lib/rpm/ and trying
again works 100% of the time for me. Did you try that?Matthias-- 
Matthias Saou World Trade Center
------------- Edificio Norte 4 Planta
System and Network Engineer 08039 Barcelona, Spain
Electronic Group Interactive Phone : +34 936 00 23 23_______________________________________________
RPM-List mailing list 
http://lists.freshrpms.net/mailman/listinfo/rpm-list",0,spamassassin
"Depends on how much over spending vs. how much (and what type) over
regulation.The biggest problem with over regulation is the costs can be invisible.
It also has the ability to single out particular people, while over
spending spreads the damage more evenly. Rent control would be an
example of a regulation solution that is in general worse than spending
tons of money on public housing.As for the definition of a liberal being someone who seeks to impose
both, I find no fault in that definition whatsoever. The opinion that
EITHER we are spending too much OR we have too much regulation is pretty
much anathema to liberal politics.Finally, those who argue that there are private replacements for much
government regulation are not saying that a state of nature (no private
replacements, no government regulation) is better than government
regulation itself.And in my experience people who label themselves 'Green' (which does not
include everyone who loves trees and thinks smokestacks are ugly) is a
watermelon.
> -----Original Message-----
> From: fork-admin@xent.com [mailto:fork-admin@xent.com] On Behalf Of
Geege
> Schuman
> 
> funny. i read it as green = red, as in accounting, as in fiscally
> irresponsible. which do you think is the worse indictment -
> overregulation
> or overspending? there are many (dickheads) who buy into the
> neo-conservative media's (fox's) definiton of ""liberal"" as ""one who
seeks
> to
> impose both.""",0,spamassassin
"Rodent of Unusual Size wrote:
> I'm not up to forking the text, but for your entertainment:
> 
> http://www.kanga.nu/~claw/bug_count.htmlFine, *I'll* fork it. This piece has been up on the wall of our
CTO's office for years. It deserves to be forked, or even reforked.- Joe(BTW, RAID is the home-grown bug tracking system used at Microsoft.
See e.g. http://www.stsc.hill.af.mil/CrossTalk/1995/oct/Shippin.asp.
It was a fine tool, better than any other I've had to use...)The Bug Count Also Rises
by John Browne
(Imitation Hemingway Contest Winner)In the fall of that year the rains fell as usual and washed the leaves 
of the dust and dripped from the leaves onto the ground. The shuttles 
drove through the rainy streets and took the people to meetings, then 
later brought them back, their tires spraying the mist into the air.Many days he stood for a long time and watched the rain and the shuttles 
and drank his double-tall mochas. With the mochas he was strong.Hernando who worked down the hall and who was large with microbrews came 
to him and told him that the ship day was upon them but the bugs were 
not yet out. The bugs which were always there even when you were in 
Cafes late at night sipping a Redhook or a double-tall mocha and you 
thought you were safe but they were there and although Enrico kept the 
floor swept clean and the mochas were hot the bugs were there and they 
ate at you.When Hernando told him this he asked how many bugs. ""The RAID is huge 
with bugs,"" Hernando said. ""The bugs are infinite.""""Why do you ask me? You know I cannot do this thing anymore with the bugs.""""Once you were great with the bugs,"" Hernando said. ""No one was 
greater,"" he said again. ""Even Prado.""""Prado? What of Prado? Let Prado fix the bugs.""Hernando shrugged. ""Prado is finished. He was gored by three Sev 2's in 
Chicago. All he does now is drink herb tea and play with his screensavers.""""Herb tea?""""It is true, my friend."" Hernando shrugged again. Later he went to his 
office and sat in the dark for a long time. Then he sent e-mail to Michaels.Michaels came to him while he was sipping a mocha. They sat silently for 
awhile, then he asked Michaels, ""I need you to triage for me.""Michaels looked down. ""I don't do that anymore,"" he said.""This is different. The bugs are enormous. There are an infinity of bugs.""""I'm finished with that,"" Michaels said again. ""I just want to live 
quietly.""""Have you heard Prado is finished? He was badly gored. Now he can only 
drink herb tea.""""Herb tea?"" Michaels said.""It is true,"" he said sorrowfully.Michaels stood up. ""Then I will do it, my friend,"" he said formally. ""I 
will do it for Prado, who was once great with the bugs. I will do it for 
the time we filled Prado's office with bouncy balls, and for the time 
Prado wore his nerf weapons in the marketing hall and slew all of them 
with no fear and only a great joy at the combat. I will do it for all 
the pizza we ate and the bottles of Coke we drank.""Together they walked slowly back, knowing it would be good. As they 
walked the rain dripped softly from the leaves, and the shuttles carried 
the bodies back from the meetings.-- 
The Combatant State is your father and your mother, your only
protector, the totality of your interests. No discipline can
be stern enough for the man who denies that by word or deed.
http://xent.com/mailman/listinfo/fork",0,spamassassin
"If the frequency of my laptop's disk chirps are any indication, I'd say
hammie is about 3-5x faster than SpamAssassin.Skip",0,spamassassin
"URL: http://www.joelonsoftware.com/news/20020917.html
Date: Not suppliedJakob Nielsen on Offshore Usability[1]: ""To save costs, some companies are 
outsourcing Web projects to countries with cheap labor. Unfortunately, these 
countries lack strong usability traditions and their developers have limited 
access -- if any -- to good usability data from the target users."" Offshore usability is a specific case of the general ""offshore design"" problem. 
Put simply, software teams are not successful when 
design or management are done in a different physical location than 
programming. Once I actually had a job where I was in New York, my direct 
manager was in Singapore, _his_ manager was in Hyderabad, and if I needed 
any management input I had literally no choice but to go to the CEO because at 
least he was awake during the same hours as I was. You can't get things done 
like this. A good project team relies on hundreds of small interactions a day. 
Here in the Fog Creek offices, we have 10 small conversations about FogBUGZ 3.0 
development every day. What I don't understand is people who think it's OK to move the developers ten 
time zones away from their managers and expect good results. Those same people 
would scream bloody murder if you told them that you were going to 
send the whole _management_ team to Bangalore or Beijing.[1] http://www.useit.com/alertbox/20020916.html",0,spamassassin
"having great fun trying to find a dumb ADSL modem with Ethernet
presentation, everybody wants to sell routers but I intend on doing pppoe
from another device, something with more than one Ethernet port would be
nice.
anybody got any recommendations ?Uly----- Original Message -----
From: 
To: 
Cc: 
Sent: Monday, October 07, 2002 10:35 AM
Subject: Re: [ILUG] adsl router modem combo
> It seems to only support PPPoA and not PPPoE. You need one that supports
> PPPoE, if you want torun it in routed IP mode. If you are using it as a
> bridge, it'll probably work, but you'd be left leaving the computer on,
> which would defeat the purpose of getting a router.
>
> The best router I've come accross is the Zyxel 643. Eircom supply this,
> but if you have alook online you can probably find it cheaper to buy
> online from America or the UK.
>
> Hope this is useful,
> Joe
>
>
> --
> Irish Linux Users' Group: ilug@linux.ie
> http://www.linux.ie/mailman/listinfo/ilug for (un)subscription
information.
> List maintainer: listmaster@linux.ie
>-- 
Irish Linux Users' Group: ilug@linux.ie
http://www.linux.ie/mailman/listinfo/ilug for (un)subscription information.
List maintainer: listmaster@linux.ie",0,spamassassin
"James Raftery wrote:
> 
> Hi,
> 
> Four of the IE nameservers are publishing out of date DNS information.
> The four listed below are publishing the IE zone from last Friday.
> They are six days behind reality.James,
Last week, when indexing stuff for WhoisIreland.com, I noticed that
ns0.domainregistry.ie and banba.domainregistry.ie were out of synch by a
few days. The other nameservers seemed to give a current SOA at that
time. However the affected secondaries may have been using
ns0.domainregistry.ie for axfr and propagated the error.This whole thing does seriously bring into question IEDR's decision to
outsource the technical admininstration of .ie to a company that
apparently does not even admin its own DNS. It is a nice story though -
almost as good as the time that .ie disappeared for 8 hours in July
1998.Regards...jmcc
-- 
********************************************
John McCormac * Hack Watch News
jmcc@hackwatch.com * 22 Viewmount, 
Voice: +353-51-873640 * Waterford,
BBS&Fax: +353-51-850143 * Ireland
http://www.hackwatch.com/~kooltek
********************************************-----BEGIN PGP PUBLIC KEY BLOCK-----
Version: 2.6mQCNAzAYPNsAAAEEAPGTHaNyitUTNAwF8BU6mF5PcbLQXdeuHf3xT6UOL+/Od+z+
ZOCAx8Ka9LJBjuQYw8hlqvTV5kceLlrP2HPqmk7YPOw1fQWlpTJof+ZMCxEVd1Qz
TRet2vS/kiRQRYvKOaxoJhqIzUr1g3ovBnIdpKeo4KKULz9XKuxCgZsuLKkVAAUX
tCJKb2huIE1jQ29ybWFjIDxqbWNjQGhhY2t3YXRjaC5jb20+tBJqbWNjQGhhY2t3
YXRjaC5jb20=
=sTfy
-----END PGP PUBLIC KEY BLOCK-----
_______________________________________________
Irish Internet Users mailing list
Irish Internet Users@iiu.taint.org
http://iiu.taint.org/mailman/listinfo/iiu",0,spamassassin
"Ricardo
Â Â Â 
OlÃ¡
Â Â Â  Trabalho
divulgando empresas sÃ©rias e competentes
que podem lhe oferecer
excelentes oportunidades.
Â Â Â  Caso
nÃ£o seja de seu interesse solicito que exclua
este e-mail ou se possÃ­vel
o repasse para seus amigos.
Â Â Â  Muito
obrigado pela ajuda e compreensÃ£o
Â Â Â  Atenciosamente...
Â Â Â  Ricardo
L. Kampf.Proteja
seu patrimÃ´nio sem gastar uma fortunaCamera Falsa M01R$ 36,00
frete inclusoPara
ver outros modelos ou obter mais
detalhes
clique aqui.Outros
produtos
Escuta
telefÃ´nicaAlarmesCameras
verdadeirasTrava de CÃ¢mbioR$ 38,00
Frete inclusoAo
mesmo tempo trava a alavanca
do
cÃ¢mbio e do freio de mÃ£o.Â 
Fabricada
em aÃ§o carbono e ferro,
pintura
eletrostÃ¡tica.
Fechadura
Tetra
Para
ver outros modelos ou obter mais
detalhes
clique aqui e visite nossa loja.
Â 
Â Â Â  Para se retirar do cadastro, favor responder sem assunto.
Â 
http://xent.com/mailman/listinfo/fork",1,spamassassin
"Fortunes are literally being made in this great new 
 marketplace!
Over $9 Billion in merchandise 
 was sold on eBay in 2001 by people just like you - right from 
 their homes! 
Now you too can learn the secrets of successful selling 
 on eBay and make a staggering income from the comfort 
 of your own home. If you are motivated, capable of having 
 an open mind, and can follow simple directions, then visit 
 us here. If server busy - alternate.
 We are strongly against sending unsolicited 
 emails to those who do not wish to receive our special mailings. You have 
 opted in to one or more of our affiliate sites requesting to be notified 
 of any special offers we may run from time to time. We also have attained 
 the services of an independent 3rd party to overlook list management and 
 removal services. This is NOT unsolicited email. If you do not wish to 
 receive further mailings, please GO 
 HERE to be removed from the list. Please accept our apologies if you 
 have been sent this email in error. Â 
Â  
Â 
Â",1,spamassassin
"Norton AD
Take
 Control of Your Computer With This Top-of-the-Line Software!Norton
 SystemWorks 2002 Software Suite -Professional Edition-
Includes
 Six - Yes 6!
 
 - Feature-Packed UtilitiesALL for 1
 Special LOW
 Price of Only
 $29.99!
This
 Software Will:Â -
 Protect your computer from unwanted and hazardous virusesÂ -
 Help secure your private & valuable informationÂ - Allow
 you to transfer files and send e-mails safelyÂ -
 Backup your ALL your data quick and easilyÂ - Improve your
 PC's performance w/superior
 integral diagnostics!Â - You'll NEVER have to take your
 PC to the repair shop AGAIN!Â 
 
6
 Top-of-the-Line Utilities1
 
 Great Price 
 A $300+ 
 
 Combined Retail ValueYOURS for
 a limited time
 for Only !!!$29.99!!!
< 
 Price Includes FREE Shipping! >And
 For a Limited time Buy 2 of Our Products & Get 1 Free!
 Don't fall
 prey to destructive viruses or hackers!ProtectÂ  your computer and
 your valuable information and
->
 CLICK HERE to Order Yours NOW! <-
or Call
 Toll-Free 1-800-861-1481!
Your email
 address was obtained from an opt-in list. Opt-in EAF (Ecommerce Anti-Spam
 Federation) Approved List - Type UPC Prefix = YY*wud02FLUS.Â To
 unsubscribe from this list, please Click
 here . You need to allow 5 Business days for removal. If you have previously unsubscribed and are still receiving
 this message, you may visit our Spam
 Abuse Control Center. We do not condone spam in any shape or form.
 Thank You kindly for your cooperation.",1,spamassassin
"On Tue, Jul 23, 2002 at 05:28:33PM -0400,
Scott Henderson is thought to have said:> What am I missing? Thanks!Razor/Client.pm is part of Razor v1. You've installed Razor v2.
Spamassassin's current release only works with v1. Although IIRC
the current CVS code works with v2.Tabor
-- 
--------------------------------------------------------------------
Tabor J. Wells razor-users@fsckit.net
Fsck It! Just another victim of the ambient morality
-------------------------------------------------------
This sf.net email is sponsored by:ThinkGeek
Welcome to geek heaven.
http://thinkgeek.com/sf
_______________________________________________
Razor-users mailing list
Razor-users@lists.sourceforge.net
https://lists.sourceforge.net/lists/listinfo/razor-users",0,spamassassin
"URL: http://www.newsisfree.com/click/-4,8723998,215/
Date: 2002-10-10T03:26:53+01:00*Business:* Powergen yesterday shut down a quarter of its generating capacity.",0,spamassassin
"> >-- be careful when using this one.) Also, that really cute thing 
that
> >Japanese AV girls do of leaving their panties on one leg while 
making loveDare I ask what a Japanese ""AV girl"" is? 
timh
------------------------ Yahoo! Groups Sponsor ---------------------~-->
4 DVDs Free +s&p Join Now
http://us.click.yahoo.com/pt6YBB/NXiEAA/46VHAA/7gSolB/TM
---------------------------------------------------------------------~->To unsubscribe from this group, send an email to:
forteana-unsubscribe@egroups.com Your use of Yahoo! Groups is subject to http://docs.yahoo.com/info/terms/",0,spamassassin
"Mother Natures all Natural Marital Aid for Men and Women - Your's Risk Free!
The all natural safe formula for men and women your's risk free for 30 days. Mother Nature's wonder pill of the 21st century.
Increased SensationIncreased Frequency
Increased PleasureIncreased Desire
Increased StaminaIncreased Libido
Both male and female formulas!
Order Your Trial Today !
to depart from further contacts
visit herejmd
http://xent.com/mailman/listinfo/fork",1,spamassassin
"speaking of things considered harmful, line lengths of over 80 chars
are considered harmful. cut it out.On Thu, Aug 08, 2002 at 11:27:59AM +0100, wintermute wrote:
> Interesting. I've always wondered about things 'considered' to be bad. 
> Example the GOTO, most languages support a goto of some sort, so are
> gotos really bad?if used properly, they actually can make code more readable. but those
proper occasions are quite rare really. it's a good idea to avoid them
since over use of goto will create what niall calls ""write-only code.""
what a wonderful expression. my professors would spend entire lectures
explaining that concept, and yet three little words convey it so well.kevin-- 
kevin@suberic.net that a believer is happier than a skeptic is no more to
fork()'ed on 37058400 the point than the fact that a drunken man is happier
meatspace place: home than a sober one. the happiness of credulity is a
http://ie.suberic.net/~kevin cheap & dangerous quality -- g.b. shaw-- 
Irish Linux Users' Group: ilug@linux.ie
http://www.linux.ie/mailman/listinfo/ilug for (un)subscription information.
List maintainer: listmaster@linux.ie",0,spamassassin
"Hi we are luke's secret following we love luke fictitious!We are also your long lost friend! HiThis email has nothing to do with lukefictitious.comWe wil be putting up our very own fan site soon
and wanted to let you know in advance!Have a beautifull day!",1,spamassassin
"You are receiving this because we have 
exchanged e-mails
in
the past or your e-mail address is on file. If you wish to be 
removed,
removal
instructions are at the end of this message.Yes, that's right! We guarantee you a
check!Hello, this is
SteveÂ inÂ Georgia, USA. I hope this email finds you and 
yours in
good
health.I have something for you to read that will interest 
you! Thank
You
for your time.Answer six 
simple
questions and we guarantee you a check!Â 
1Â Â Â  Â Â Â  Your
name2Â Â Â  Â Â Â  
phone3Â Â Â 
Â Â Â  email4Â Â Â  
Â Â Â  time you
can
be reached5Â Â Â  Â Â Â  Do you have 
10 hours
per
week to work?6Â Â Â  Â Â Â  How much 
do you
desire
to earn per
month?Â Â Â Â Â Â Â Â Â Â Â 
Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â 
Send Your Info To:Â earn_1000_per_week@btamail.net.cn
TYPEÂ Â  ""$1000"" as your subject
please!
Â 
A successful friend of mine called to inform me 
thatÂ an
exclusive
recruiting software called The A-B-C Wealth Building
SystemÂ would revolutionize networking as we now 
know it.Â 
He
asked me to simply reply with the answers to the SIX simple 
questions and
they
would set up an Internet Business for me for 
FREE,Â it would
cost me
zero to do it AND they guaranteed me a check before I spent a 
dime!
I
am glad I trusted him because I would normally ignore a pitch 
like that
cause
its sounded to good to be true. I appeased him and replied with 
the answers
to
the SIX simple questions, then they set up my business for me 
fro
FREE!I
am grateful I did! I now have over 120 folks in my powerline in 
less than a
week
and growing like crazy. They were recruited and placed there by 
this new
software and the A-B-C Team. It blew my mind and I've already 
made money
without
doing anything. Replying withÂ my infoÂ was all it took; 
see for
yourself. Your PowerLine will grow like MAD! You can bet I will 
learn even
more
about The A-B-C Wealth Building SystemÂ . This incredible 
software has
only
been in use forÂ 6 weeks!This is by far the best 
system I
have
seen in 12 years in this business!Now even those who have 
never made
money
before ARE!Now that I've done my part by alerting 
you to this
awesome opportunity, the rest is up to you. You owe it to 
yourself to
reply with the answers to the SIX simple 
question, let them
set
up your Internet Business for FREE and see what happens 
REGARDLESS OF WHAT
PROGRAM YOU'RE PRESENTLY WORKING.NOTE: The first in gets the most spill in a 
Powerline.
Powerline means one under the other down one line. So if 100 
people join
from
this email and you are first, you will have 99 
people in
your
powerline, if your the 50th you will have 49,if your the 90th 
you will have
10.
So on and so on!So needless to say go fast, 
reply right now,
Â get your free spot in the powerline and let this 
system go to
work for you like it is has been doing for all of 
us!
FOLKS THIS SYSTEM WORKS LIKE A CHARM AND 
COSTS NOTHING SO
PUT
IT TO THE TEST!TRY IT AND YOU WILL BE AMAZED! I 
SURE
AM!Answer six 
simple questions
and
we guarantee you a check!Â 
1Â Â Â  Â Â Â  Your
name2Â Â Â  Â Â Â  
phone3Â Â Â 
Â Â Â  email4Â Â Â  
Â Â Â  time you
can
be reached5Â Â Â  Â Â Â  Do you have 
10 hours
per
week to work?6Â Â Â  Â Â Â  How much 
do you
desire
to earn per
month?Â Â Â Â Â Â Â Â Â Â Â 
Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Send Your Info 
To:Â 
earn_1000_per_week@btamail.net.cn
TYPEÂ Â 
""$1000"" as your subject
please!Â Â The
Success Team 2002
Regards,Steve Ga, 
USA
Â 
RemovalÂ Â Further 
transmissions to you
by
the sender of this 
email
may be 
stopped at no cost
to
you by sending 
a blank email
with
""removeplease""Â in
the subjectÂ to
removeplease@excite.comÂ .Â  We honor all remove requests
at once.",1,spamassassin
"Â 
Herbal Alternative
for Erectile Dysfunction
Men of Iron has been featured on
over 100 TV News and Top Radio stations across America, and we know why...
It REALLY works!
Visit Our Web Site Click
Here:Â  Learn about our special offer!
Men Of Iron Benefits:
â€¢ Number 1 formula for men
â€¢ Dramatically Enhances Organism
â€¢ No Negative Side Effects (All Natural
Ingredients).
â€¢ Boosts Multiple Orgasms!
â€¢ Does Not Increase Blood Pressure!Â 
â€¢ Increases circulation in men so erections
become firmer.
â€¢ Helps sexual response dysfunction or
lack of interest in sex.
â€¢ Clears impotency problems.Â 
â€¢ Boosts Multiple Climaxes.Â 
â€¢ Relieves Emotional Ups Downs, and Headaches!
â€¢ Helps Relieve Prostate Problems.Â 
â€¢ Lowers Cholesterol.Â 
â€¢ Very Affordable PriceVisit Our Web Site Click
Here:Â  Learn about our special offer!Â Â",1,spamassassin
"Interesting take...""But the more I think about it, the more you I realize that having
governments specify software licensing policies is a bad idea.""http://www.oreillynet.com/pub/wlg/1840-- 
Irish Linux Users' Group Social Events: social@linux.ie
http://www.linux.ie/mailman/listinfo/social for (un)subscription information.
List maintainer: listmaster@linux.ie",0,spamassassin
"ok i read back, thats not a typo, you mean three thousand lovers.
where do you get your data? It seems very unlikely, but if you have 
supporting evidence i'd like to see it.ChrisOn Mon, 9 Sep 2002, Eugen Leitl wrote:> On Sun, 8 Sep 2002, CDale wrote:
> 
> > I agree w/ ya Tom. That kind of thinking is SO idiotic. Sure, gays
> 
> So how many of your hetero friends had >3 k lovers?
> 
> > are promiscuous, and so are hets, but I betcha gays are more
> > AIDSphobic than hets, generally speaking....
> 
> The virus load issue is orthogonal to the fact. Bzzt. Switch on your
> brain, you both. I was mentioning that a subpopulation outside of the sex
> industry is/used to be extremely promiscuous, about two orders of
> magnitude higher than average.
> 
> 
>",0,spamassassin
"On Tue, Aug 20, 2002 at 03:07:35PM +0100, Anthony wrote:
> > > In my experience Windows will change the hardware clock the first time
> > > you boot into it after the clocks have gone forward/back an hour. This
> > > will only happen twice a year. How to stop it, I have not checked (I
> > > just switch the clock back an hour from within windows after such a
> > > reboot). Is there a GMT windows timezone?
> > 
> 
> > Start->Settings->Control Panel->Date/Time->Time Zone tab-> Uncheck
> > ""Automatically adjust clock for daylight saving change"".
> > 
> 
> Ah, that's grand. I knew about that aspect and had already unchecked the
> appropriate box. I was just worried that Windows was engaging in
> undocumented behaviour that I didn't know about.
> 
well, it changes the time then, and then leaves it alone.However, Windows expects the time in the RTC to be local time. Linux
can be configured to do either this, or to have the RTC at UTC,
and then use /etc/localtime to figure out the right timezone.Depending on how you've set it up, this may be a problem (with one
or other of the OS's one hour out). OS-X also does this silliness :((RTC should always have UTC, that way different people can set their
own timezone on the machine... though I suppose that only applies
to multi-user machines).L.-- 
Irish Linux Users' Group: ilug@linux.ie
http://www.linux.ie/mailman/listinfo/ilug for (un)subscription information.
List maintainer: listmaster@linux.ie",0,spamassassin
"Below is the result of your feedback form. It was submitted by
 (xcutieamandax@yahoo.com) on Tuesday, July 30, 2002 at 01:29:47
---------------------------------------------------------------------------: ""Want a BIG Penis?"" Experience the results you've always wanted with a massive scientific breakthrough:Our Doctor-Approved Pill Will Actually Expand, Lengthen And Enlarge Your Penis. 100% GUARANTEED! Best of all, There Are NO Agonizing Hanging Weights, NO Tough Exercises, NO Painful And Hard-To-Use Pumps, And There Is NO Dangerous Surgery Involved. We Guarantee genuine lasting results! Vig-Rx pills will work for you 100%, or you will get 100% of your money back!Click here to give it a try""This is one of the best investments I have ever made. I can not even begin to express how much gratitude I have for this product. I am not even through with my first bottle and have already grown 1 in. in length and just over 1 in. in girth, and I still have another bottle to go! No!
 more am I the average 6 inch guy. THANK YOU SO MUCH "" Ben, IdahoTo be removed from the opt-in list click here---------------------------------------------------------------------------http://xent.com/mailman/listinfo/fork",1,spamassassin
"Hello Mr.,Monday, September 30, 2002, 1:19:12 PM, you wrote:
MF> ----- Original Message -----
MF> From: >> People are screaming and shouting over the political figures because
>> they cannot be heard in any other way.
MF> What, are they illiterate? Mute? What's their problem? If somebody stops
MF> them from posting web pages, or printing newsletters, or talking on the
MF> phone, or organizing their /own/ conference then that would be wrong.Perhaps /cannot be heard in any other way (period)/ was incorrect.
What I meant, was a time-specific occurence. Sure, there are other
means outside of the circumstance of the occurence. BUt until we're
willing to eliminate the ability to speak in public -only- for the
side that doesn't agree with the political force, and make that part
of the 1st amendment, the parties -are- screaming and shouting over
political figures because they cannot be heard (to those figures) in
any other way.MF> I don't think free speech is a license to speak directly at and be in the
MF> physical presence of any particular individual of your choosing - especially
MF> when that individual is busy doing something else and isn't interested.Sure. And that goes back to my second argument -- Cohen. THey can
walk away. NObody compells them to stand there, I'll agree fully.
But we still have a Constitutional right to speak out against
policies, actions and grievances.Again. If you want it another way, lets change the Constitution.-- 
Best regards,
 bitbitch mailto:bitbitch@magnesium.net",0,spamassassin
"Thanks Matthias...After installing those packages Xine now installs
fine. Guess I shoulda figured that one out...Thanks...
QuaffAPint_______________________________________________
RPM-List mailing list 
http://lists.freshrpms.net/mailman/listinfo/rpm-list",0,spamassassin
"SUMMARY:Everything you need to know about every registered US Business is on one single CD-ROM. The latest version of the USA Business Search CD contains a wealth of information on 18 million business listings in the US. So whether you're after new business, building or enhancing your own database or simply want cheap quality leads, USA Business Search CD will pinpoint exactly what you are looking for.USA Business Search is an easy to use CD-ROM compiled using the most accurate and comprehensive USA Yellow Pages (11.6 million records) and USA Domain Names (6.2 million records) databases. At just $429.00, USA Business Search CD is a cost effective way of generating UNLIMITED leads and spotting opportunities. Unrestricted export capability enables you to import data into your database application. Where else can you get this for $429.00? For the same data InfoUSA will charge you over $600,000.00WHAT IS USA BUSINESS SEARCH CD?USA Business Search CD gives you unlimited access to search, filter, extract, and import data by the following fields:1. USA Businesses/Yellow Pages database:
Category, SIC Codes/Description, Company Name, Street, City, State, Zip, Phone Number.2. USA Domain Names database:
Domain Name, Company Name, Registrant Name, Registrant Email, Registrant Address, Registrant Phone, Registrant Fax.- Over 18 million listings with phone numbers
- Over 6.7 million contact names with email addresses
- Over 3 million listings with fax numbersAvailable also complete listings of Canadian, European and Latin American Businesses. Please reply back with the Subject: MORE INFO.HOW DOES USA BUSINESS SEARCH WORK?Once you purchase USA Business Search CD for $429.00, all data on the CD-ROM can be viewed, printed, exported without any limitations. A built-in Search Engine lets you export information to create new prospect spreadsheets and databases or enhance your current ones.WHY USA BUSINESS SEARCH?USA Business Search CD is excellent value for money, accurate and easy to use. Quite simply, it is an invaluable sales and marketing tool for companies of any size looking for new business. From marketing and sales through to customer services, USA Business Search can save and make you money:- Quickly identify target markets and customers using a variety of criteria
- Produce cost-effective direct mailing lists instantly
- Print directly onto labels that can be addressed to key named contacts
- Create telemarketing campaigns
- Avoid costly calls to Service Bureaus, simply view the telephone number
- Clean and enhance your own spreadsheets and databases
- Find new, more cost-effective suppliers
HOW TO PLACE THE ORDER?We are accepting credit card or check orders. Call us to place the order, or complete the form below, print and fax the form, or mail it to the address below.ORDER LINE: 1-786-258-2394VIA FAX: 1-305-947-0045OR MAIL TO:
DataNetwork
16950 North Bay Road, Suite 801
Miami Beach Beach, FL 33160. USA* * * Please copy and paste form order, fill out, print, sign, and mail or fax to us.Please Send Me ""US BUSINESSES & US DOMAINS CD"" for $429.00 (US) plus s/h.*Name:
*Company Name:
*Shipping Address:
*City:
*State/Province:
*Postal Code:
*Country:
*Telephone:
*Fax:
*E-mail Address:Card Type: MasterCard [ ] Visa [ ] AmEx [ ] Discover [ ]*Credit Card Number:
*Expiration Date:*Shipping/Handling: $Free - in the USA, $25.00 - Overnight [ ]; Overseas []; C.O.D. [ ].*TOTAL ORDER: $*I authorize ""0-0 DataNetwork"" to charge my credit card for 'US BUSINESSES & US DOMAINS CD' in the amount of $__________ .*Date: *Signature:
*Name as appears on Card:
*Billing Address:
*City, State & Postal Code:=========================================================
We apologize if this message was intrusive.
We guarantee you will never again hear from us.
Just click here to be removed REMOVE or reply back with Subject REMOVE.
Thank You.
* * *",1,spamassassin
"URL: http://www.newsisfree.com/click/-1,8398677,1717/
Date: 2002-09-30T16:15:14+01:00[IMG: http://www.newsisfree.com/Images/fark/sacbee.gif ([SacBee])]",0,spamassassin
"In a recent survey conducted by Durex
<
/
F
O
N
T
>
c
o
n
d
o
m
s
,
 
<
F
O
N
T
 
C
O
L
O
R
3
D
#
F
F
0
0
3
3
>
6
7%
<
/
F
O
N
T
>
o
f
 
w
o
m
e
n
 
s
a
i
d
 
t
h
a
t
<
b
r
>
t
h
e
y
 
a
r
e
 
u
n
h
a
p
p
y
 
w
i
t
h
 
t
h
e
 
s
i
z
e
 
o
f
 
t
h
e
i
r
 
l
o
vers. Proof that size doesmatter! A large member has much more surface area and is capable ofstimulating more nerve endings, providing more pleasure for you and yourpartner. Our revolutionary pill developed by world famous pharmacist isguaranteed to increase your size by 1-3"".Enter here for detailsTo come off just Open here",1,spamassassin
